book_id,isbn,title,original_title,authors,original_publication_year,average_rating,ratings_count,image_url,small_image_url,genres
19543,99408392,Where the Wild Things Are,Where the Wild Things Are,Maurice Sendak,1963,4.22,620618,https://images.gr-assets.com/books/1384434560m/19543.jpg,https://images.gr-assets.com/books/1384434560s/19543.jpg,"fiction, classics, fantasy, art"
7126,140449264,The Count of Monte Cristo,Le Comte de Monte-Cristo,"Alexandre Dumas, Robin Buss",1844,4.21,555822,https://images.gr-assets.com/books/1309203605m/7126.jpg,https://images.gr-assets.com/books/1309203605s/7126.jpg,"classics, fiction, romance, history, mystery, thriller, crime, fantasy"
6288,307265439,The Road,The Road,Cormac McCarthy,2006,3.95,504793,https://images.gr-assets.com/books/1439197219m/6288.jpg,https://images.gr-assets.com/books/1439197219s/6288.jpg,"fiction, horror, classics, contemporary, fantasy, thriller, suspense"
18710190,7524277,"Allegiant (Divergent, #3)",Allegiant,Veronica Roth,2013,3.63,463257,https://images.gr-assets.com/books/1395582745m/18710190.jpg,https://images.gr-assets.com/books/1395582745s/18710190.jpg,"fiction, fantasy, romance"
9418327,,Bossypants,Bossypants,Tina Fey,2011,3.94,506250,https://images.gr-assets.com/books/1481509554m/9418327.jpg,https://images.gr-assets.com/books/1481509554s/9418327.jpg,"memoir, nonfiction, biography, contemporary, fiction"
3473,446693804,A Walk to Remember,A Walk to Remember,Nicholas Sparks,1999,4.15,546948,https://images.gr-assets.com/books/1385738968m/3473.jpg,https://images.gr-assets.com/books/1385738968s/3473.jpg,"romance, fiction, classics, contemporary"
9416,440241413,"Confessions of a Shopaholic (Shopaholic, #1)",Confessions of a Shopaholic,Sophie Kinsella,2000,3.61,543658,https://images.gr-assets.com/books/1327872404m/9416.jpg,https://images.gr-assets.com/books/1327872404s/9416.jpg,"fiction, romance, contemporary"
24280,451525264,Les Misérables,Les Misérables,"Victor Hugo, Lee Fahnestock, Norman MacAfee",1862,4.14,513407,https://images.gr-assets.com/books/1411852091m/24280.jpg,https://images.gr-assets.com/books/1411852091s/24280.jpg,"classics, fiction, romance, history"
10572,553381695,"A Clash of Kings  (A Song of Ice and Fire, #2)",A Clash of Kings,George R.R. Martin,1998,4.4,523303,https://images.gr-assets.com/books/1358254974m/10572.jpg,https://images.gr-assets.com/books/1358254974s/10572.jpg,"fantasy, fiction"
10441,143037145,The Memory Keeper's Daughter,The Memory Keeper's Daughter,Kim Edwards,2005,3.64,501430,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, contemporary, mystery, classics, romance"
15507958,670026603,"Me Before You (Me Before You, #1)",Me Before You,Jojo Moyes,2012,4.27,587647,https://images.gr-assets.com/books/1357108762m/15507958.jpg,https://images.gr-assets.com/books/1357108762s/15507958.jpg,"romance, fiction, contemporary"
168668,684833395,Catch-22,Catch-22,Joseph Heller,1961,3.98,563265,https://images.gr-assets.com/books/1463157317m/168668.jpg,https://images.gr-assets.com/books/1463157317s/168668.jpg,"classics, fiction, history, contemporary"
6900,751529818,Tuesdays with Morrie,Tuesdays with Morrie,"Mitch Albom, Saulius Dagys",1997,4.06,556518,https://images.gr-assets.com/books/1423763749m/6900.jpg,https://images.gr-assets.com/books/1423763749s/6900.jpg,"fiction, nonfiction, memoir, biography, classics, philosophy, contemporary, spirituality, psychology, religion"
2187,312422156,Middlesex,Middlesex,Jeffrey Eugenides,2002,3.98,488243,https://images.gr-assets.com/books/1437029776m/2187.jpg,https://images.gr-assets.com/books/1437029776s/2187.jpg,"fiction, contemporary, classics, history"
24583,143039563,The Adventures of Tom Sawyer,The Adventures of Tom Sawyer,"Mark Twain, Guy Cardwell, John Seelye",1876,3.89,555359,https://images.gr-assets.com/books/1404811979m/24583.jpg,https://images.gr-assets.com/books/1404811979s/24583.jpg,"classics, fiction, history"
18131,440498058,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",A Wrinkle in Time,Madeleine L'Engle,1962,4.04,615907,https://images.gr-assets.com/books/1329061522m/18131.jpg,https://images.gr-assets.com/books/1329061522s/18131.jpg,"fantasy, fiction, classics, science"
7763,143038095,The Joy Luck Club,The Joy Luck Club,Amy Tan,1989,3.9,515090,https://images.gr-assets.com/books/1304978653m/7763.jpg,https://images.gr-assets.com/books/1304978653s/7763.jpg,"classics, fiction, contemporary, history, romance, memoir"
38447,038549081X,The Handmaid's Tale,The Handmaid's Tale,Margaret Atwood,1985,4.06,607889,https://images.gr-assets.com/books/1498057733m/38447.jpg,https://images.gr-assets.com/books/1498057733s/38447.jpg,"fiction, classics, fantasy, contemporary, religion, horror"
452306,385729332,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",The Sisterhood of the Traveling Pants,Ann Brashares,2001,3.75,525706,https://images.gr-assets.com/books/1461611233m/452306.jpg,https://images.gr-assets.com/books/1461611233s/452306.jpg,"fiction, contemporary, romance, travel"
7604,,Lolita,Lolita,"Vladimir Nabokov, Craig Raine",1955,3.88,469836,https://images.gr-assets.com/books/1377756377m/7604.jpg,https://images.gr-assets.com/books/1377756377s/7604.jpg,"fiction, classics, contemporary, psychology, romance"
37442,60987103,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",Wicked: The Life and Times of the Wicked Witch of the West,"Gregory Maguire, Douglas Smith",1995,3.52,506900,https://images.gr-assets.com/books/1437733293m/37442.jpg,https://images.gr-assets.com/books/1437733293s/37442.jpg,"fantasy, classics, contemporary, romance, fiction, paranormal"
5358,582418275,"The Firm (Penguin Readers, Level 5)",The Firm,John Grisham,1991,3.99,488269,https://images.gr-assets.com/books/1418465200m/5358.jpg,https://images.gr-assets.com/books/1418465200s/5358.jpg,"fiction, thriller, mystery, suspense, crime, contemporary"
7937843,316098337,Room,Room,Emma Donoghue,2010,4.03,511360,https://images.gr-assets.com/books/1344265419m/7937843.jpg,https://images.gr-assets.com/books/1344265419s/7937843.jpg,"fiction, contemporary, crime, thriller, mystery, suspense, psychology, horror"
1420,521618746,Hamlet,"The Tragicall Historie of Hamlet, Prince of Denmark","William Shakespeare, Richard Andrews, Rex Gibson",1600,4.0,515820,https://images.gr-assets.com/books/1351051208m/1420.jpg,https://images.gr-assets.com/books/1351051208s/1420.jpg,"classics, fiction, poetry, romance, fantasy"
234225,340839937,Dune (Dune Chronicles #1),Dune,Frank Herbert,1965,4.19,485032,https://images.gr-assets.com/books/1434908555m/234225.jpg,https://images.gr-assets.com/books/1434908555s/234225.jpg,"fiction, fantasy, classics, science, religion, philosophy"
2612,316346624,The Tipping Point: How Little Things Can Make a Big Difference,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,2000,3.92,490504,https://images.gr-assets.com/books/1473396980m/2612.jpg,https://images.gr-assets.com/books/1473396980s/2612.jpg,"nonfiction, business, psychology, science, philosophy, history, fiction"
11084145,1451648537,Steve Jobs,Steve Jobs,Walter Isaacson,2011,4.09,560715,https://images.gr-assets.com/books/1327861368m/11084145.jpg,https://images.gr-assets.com/books/1327861368s/11084145.jpg,"biography, business, nonfiction, history, memoir, science"
332613,451163966,One Flew Over the Cuckoo's Nest,One Flew Over the Cuckoo's Nest,Ken Kesey,1962,4.18,491642,https://images.gr-assets.com/books/1485308778m/332613.jpg,https://images.gr-assets.com/books/1485308778s/332613.jpg,"classics, fiction, psychology, contemporary"
2165,684830493,The Old Man and the Sea,The Old Man and the Sea,Ernest Hemingway,1952,3.73,520630,https://images.gr-assets.com/books/1329189714m/2165.jpg,https://images.gr-assets.com/books/1329189714s/2165.jpg,"classics, fiction"
4395,142000663,The Grapes of Wrath,The Grapes of Wrath,John Steinbeck,1939,3.92,322321,https://images.gr-assets.com/books/1352912927m/4395.jpg,https://images.gr-assets.com/books/1352912927s/4395.jpg,"classics, fiction, history"
3431,1401308589,The Five People You Meet in Heaven,The Five People You Meet in Heaven,Mitch Albom,2003,3.9,449501,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, christian, contemporary, nonfiction, romance, spirituality, classics, psychology"
8127,451528824,"Anne of Green Gables (Anne of Green Gables, #1)",Anne of Green Gables,L.M. Montgomery,1908,4.23,502247,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, romance"
3777732,1416914307,"City of Glass (The Mortal Instruments, #3)",City of Glass,Cassandra Clare,2009,4.34,593173,https://images.gr-assets.com/books/1369452339m/3777732.jpg,https://images.gr-assets.com/books/1369452339s/3777732.jpg,"fantasy, paranormal, fiction, contemporary"
62291,055357342X,"A Storm of Swords (A Song of Ice and Fire, #3)",A Storm of Swords,George R.R. Martin,2000,4.54,469022,https://images.gr-assets.com/books/1497931121m/62291.jpg,https://images.gr-assets.com/books/1497931121s/62291.jpg,"fantasy, fiction, contemporary, romance"
137791,006075995X,Divine Secrets of the Ya-Ya Sisterhood,Divine Secrets of the Ya-Ya Sisterhood,Rebecca Wells,1996,3.79,465676,https://images.gr-assets.com/books/1408313524m/137791.jpg,https://images.gr-assets.com/books/1408313524s/137791.jpg,"fiction, contemporary, romance, classics"
10964,440242940,"Outlander (Outlander, #1)",Outlander,Diana Gabaldon,1991,4.2,515547,https://images.gr-assets.com/books/1402600310m/10964.jpg,https://images.gr-assets.com/books/1402600310s/10964.jpg,"romance, fantasy, fiction, history, paranormal"
12296,142437263,The Scarlet Letter,The Scarlet Letter,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",1850,3.37,509883,https://images.gr-assets.com/books/1404810944m/12296.jpg,https://images.gr-assets.com/books/1404810944s/12296.jpg,"romance, history, religion"
9460487,1594744769,"Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children, #1)",Miss Peregrine’s Home for Peculiar Children,Ransom Riggs,2011,3.89,613674,https://images.gr-assets.com/books/1472782916m/9460487.jpg,https://images.gr-assets.com/books/1472782916s/9460487.jpg,"fantasy, fiction, paranormal, mystery, horror, romance, thriller, contemporary, suspense"
6892870,030726999X,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",Luftslottet som sprängdes,"Stieg Larsson, Reg Keeland",2007,4.2,443951,https://images.gr-assets.com/books/1327708260m/6892870.jpg,https://images.gr-assets.com/books/1327708260s/6892870.jpg,"fiction, mystery, thriller, crime, suspense, contemporary"
18007564,804139024,The Martian,The Martian,Andy Weir,2012,4.39,423344,https://images.gr-assets.com/books/1413706054m/18007564.jpg,https://images.gr-assets.com/books/1413706054s/18007564.jpg,"science, thriller, contemporary, fantasy"
5043,451207149,"The Pillars of the Earth (The Kingsbridge Series, #1)",The Pillars of the Earth,Ken Follett,1989,4.29,462517,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, history, fantasy, classics, romance, religion, contemporary, thriller, mystery, suspense"
18143977,1476746583,All the Light We Cannot See,,Anthony Doerr,2014,4.31,470001,https://images.gr-assets.com/books/1451445646m/18143977.jpg,https://images.gr-assets.com/books/1451445646s/18143977.jpg,"fiction, history, contemporary"
8664353,1400064163,"Unbroken: A World War II Story of Survival, Resilience, and Redemption","Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,2010,4.4,487775,https://images.gr-assets.com/books/1327861115m/8664353.jpg,https://images.gr-assets.com/books/1327861115s/8664353.jpg,"history, biography, nonfiction, memoir, fiction, sports, christian"
976,671027387,Deception Point,Deception Point,Dan Brown,2001,3.67,455610,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, thriller, mystery, suspense, crime, contemporary, fantasy, science, romance"
17333223,316055433,The Goldfinch,The Goldfinch,Donna Tartt,2013,3.87,396756,https://images.gr-assets.com/books/1451554970m/17333223.jpg,https://images.gr-assets.com/books/1451554970s/17333223.jpg,"fiction, contemporary, art, mystery, crime"
1217100,1595141715,Thirteen Reasons Why,Thirteen Reasons Why,Jay Asher,2007,4.02,463783,https://images.gr-assets.com/books/1333822506m/1217100.jpg,https://images.gr-assets.com/books/1333822506s/1217100.jpg,"romance, contemporary, fiction, suspense, psychology, thriller"
2865,452287022,Girl with a Pearl Earring,Girl with a Pearl Earring,Tracy Chevalier,1999,3.85,467577,https://images.gr-assets.com/books/1327197580m/2865.jpg,https://images.gr-assets.com/books/1327197580s/2865.jpg,"fiction, art, classics, romance, history, contemporary"
4374400,525421033,"If I Stay (If I Stay, #1)",If I Stay,Gayle Forman,2009,3.96,503527,https://images.gr-assets.com/books/1347462970m/4374400.jpg,https://images.gr-assets.com/books/1347462970s/4374400.jpg,"romance, contemporary, fiction, music, paranormal, fantasy"
4989,312353766,The Red Tent,The Red Tent,Anita Diamant,1997,4.16,424981,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"history, fiction, christian, contemporary, religion, fantasy"
28186,786856866,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",The Sea of Monsters,Rick Riordan,2006,4.23,514932,https://images.gr-assets.com/books/1400602661m/28186.jpg,https://images.gr-assets.com/books/1400602661s/28186.jpg,"fantasy, fiction, paranormal, contemporary, romance"
5526,446528056,Dear John,Dear John,Nicholas Sparks,2006,4.01,441062,https://images.gr-assets.com/books/1397749854m/5526.jpg,https://images.gr-assets.com/books/1397749854s/5526.jpg,"romance, fiction, contemporary"
1582996,1416914293,"City of Ashes (The Mortal Instruments, #2)",City of Ashes,Cassandra Clare,2008,4.21,541117,https://images.gr-assets.com/books/1432730356m/1582996.jpg,https://images.gr-assets.com/books/1432730356s/1582996.jpg,"fantasy, paranormal, romance, fiction, contemporary"
8852,743477103,Macbeth,The Tragedy of Macbeth,William Shakespeare,1606,3.88,496018,https://images.gr-assets.com/books/1459795224m/8852.jpg,https://images.gr-assets.com/books/1459795224s/8852.jpg,"fiction, poetry, fantasy, history, horror, paranormal"
15241,618346260,"The Two Towers (The Lord of the Rings, #2)",The Two Towers,J.R.R. Tolkien,1954,4.42,480446,https://images.gr-assets.com/books/1298415523m/15241.jpg,https://images.gr-assets.com/books/1298415523s/15241.jpg,"fantasy, classics, fiction"
42156,031232118X,"Something Borrowed (Darcy & Rachel, #1)",Something Borrowed,Emily Giffin,2004,3.83,403601,https://images.gr-assets.com/books/1305063535m/42156.jpg,https://images.gr-assets.com/books/1305063535s/42156.jpg,"romance, fiction, contemporary"
23772,394800168,Green Eggs and Ham,Green Eggs and Ham,"Dr. Seuss, לאה נאור",1960,4.29,457475,https://images.gr-assets.com/books/1468680100m/23772.jpg,https://images.gr-assets.com/books/1468680100s/23772.jpg,"classics, fiction, poetry, fantasy"
6310,142403881,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Charlie and the Chocolate Factory,"Roald Dahl, Quentin Blake",1964,4.1,453959,https://images.gr-assets.com/books/1309211401m/6310.jpg,https://images.gr-assets.com/books/1309211401s/6310.jpg,"fiction, classics"
2120932,1423101464,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",The Battle of the Labyrinth,Rick Riordan,2008,4.39,508214,https://images.gr-assets.com/books/1443142158m/2120932.jpg,https://images.gr-assets.com/books/1443142158s/2120932.jpg,"fantasy, fiction, paranormal, romance, contemporary, mystery"
2623,192833596,Great Expectations,Great Expectations,Charles Dickens,1860,3.75,459247,https://images.gr-assets.com/books/1327920219m/2623.jpg,https://images.gr-assets.com/books/1327920219s/2623.jpg,"classics, fiction, romance"
